customer_id,age,annual_income,credit_score,employment_status,loan_amount,loan_term_months,interest_rate,debt_to_income,state,application_date,default_flag
CUST_005677,47.0,40254.19,754.0,,59980.39,96,7.79,1.49,new york,2024-12-14,0
CUST_005678,65.0,64160.53,582.0,Self-Employed,11016.35,84,6.16,0.172,california,2023-06-26,0
CUST_005679,50.0,51841.65,637.0,retired,31169.59,36,6.13,0.601,99,2023-02-22,0
CUST_005680,37.0,36639.69,424.0,,55484.68,24,11.19,1.514,ZZ,2021-07-01,0
CUST_005681,30.0,25807.35,476.0,Employed,1092.49,96,9.38,0.042,OH,2020-08-20,0
CUST_005682,39.0,27433.45,,retired,7638.35,96,12.44,0.278,99,2024-04-20,0
CUST_005683,29.0,12604.93,758.0,N/A,26960.98,12,5.07,2.0,,2020-12-12,0
CUST_005684,45.0,83292.26,581.0,part-time,7574.61,72,2.63,0.091, TX,2023-11-12,0
CUST_005685,36.0,162279.78,813.0,PART-TIME,343.58,36,6.16,0.002,OH,2024-10-23,0
CUST_005686,22.0,11756.34,778.0,Employed ,32903.92,60,11.95,2.0, TX,2020-07-01,0
CUST_005687,63.0,83319.84,738.0,PART-TIME,3599.83,60,6.49,0.043,GA,2022-03-01,0
CUST_005688,37.0,35047.0,758.0,unemployed,7738.82,36,13.74,0.221,california,2020-10-01,1
CUST_005689,25.0,21764.78,781.0,self-employed,48287.23,36,6.79,2.0,NC,2023-05-10,0
CUST_005690,42.0,40723.47,597.0,student,4685.61,60,10.37,0.115,new york,2022-04-30,0
CUST_005691,46.0,19101.14,602.0,retired,45030.19,12,8.42,2.0,,2024-11-03,0
CUST_005692,18.0,43800.17,719.0,Unknown,10982.56,12,2.23,0.251,NY,2023-08-23,0
CUST_005693,49.0,,525.0,student,50052.92,84,6.39,,CA ,2020-06-05,0
CUST_005694,29.0,27586.3,683.0,student,41887.37,84,10.04,1.518,MI,2021-01-11,1
CUST_005695,70.0,93090.95,695.0,Unemployed,10731.21,60,8.35,0.115,GA,2021-09-19,0
CUST_005696,52.0,,719.0,,50988.24,24,7.1,,MI,2024-02-29,0
CUST_005697,39.0,23058.9,707.0,Unemployed,20032.66,12,7.96,0.869,,2023-08-09,0
CUST_005698,33.0,7451.82,521.0,Self-Employed,12910.59,12,8.98,1.732, TX,2021-07-17,1
CUST_005699,43.0,40325.91,479.0,retired,15129.87,12,0.1,0.375,99,2022-06-16,0
CUST_005700,54.0,24441.17,656.0,employed,1307.86,48,6.71,0.054,IL,2020-12-12,0
CUST_005701,44.0,20389.29,850.0,Part-time,32962.64,48,5.91,1.617,FL,2020-03-13,0
CUST_005702,41.0,45536.32,553.0,Student,6919.41,36,10.71,0.152,MI,2021-06-24,0
CUST_005703,45.0,,617.0,part-time,6298.84,12,10.93,,,2022-03-07,0
CUST_005704,35.0,93537.24,,Self-Employed,25133.3,48,9.04,0.269, TX,2020-02-12,0
CUST_005705,39.0,378747.22,596.0,student,9266.37,12,8.86,0.024,california,2024-04-25,0
CUST_005706,150.0,23027.49,715.0,Employed ,14437.65,96,2.06,0.627,PA,2021-07-20,0
CUST_005707,59.0,21168.31,721.0,employed,10948.89,12,5.59,0.517, TX,2020-09-10,0
CUST_005708,49.0,36449.54,804.0,N/A,14049.22,96,7.37,0.385,Unknown,2023-09-25,0
CUST_005709,33.0,38935.14,,self-employed,5025.02,84,8.15,0.129,CA,2022-09-30,1
CUST_005710,73.0,145332.31,616.0,,43245.31,72,8.48,0.298,NY,2023-09-18,0
CUST_005711,46.0,55122.05,736.0,PART-TIME,18841.23,72,2.27,0.342,PA,2020-10-14,0
CUST_005712,29.0,,645.0,retired,5323.85,36,11.62,,california,2023-05-28,1
CUST_005713,57.0,16308.11,612.0,EMPLOYED,1920.07,84,5.23,0.118,florida,2024-04-22,0
CUST_005714,50.0,62634.62,608.0,,15334.5,96,1.25,0.245,FL,2024-06-12,0
CUST_005715,50.0,30755.98,600.0,student,12626.73,60,11.01,0.411,GA,2021-07-08,0
CUST_005716,38.0,112720.59,758.0,self-employed,53909.58,60,5.58,0.478,NC,2021-10-12,0
CUST_005717,51.0,54852.07,757.0,Unknown,5245.49,96,10.71,0.096,ZZ,2022-09-05,0
CUST_005718,41.0,15746.14,678.0,student,42674.62,72,2.92,2.0,IL,2022-08-05,0
CUST_005719,53.0,14175.98,605.0,student,29090.98,72,7.2,2.0,Unknown,2023-06-16,0
CUST_005720,18.0,47861.62,668.0,employed,12944.54,12,5.42,0.27,,2021-05-24,0
CUST_005721,38.0,27633.88,576.0,Unemployed,41393.4,36,9.76,1.498,IL,2021-10-18,0
CUST_005722,70.0,90362.89,640.0,Self-Employed,39592.51,48,5.65,0.438,FL,2020-05-02,0
CUST_005723,33.0,47643.67,498.0,Employed,25064.78,84,9.76,0.526,california,2022-01-28,0
CUST_005724,35.0,46892.85,638.0,part-time,2141.71,84,7.15,0.046,CA,2024-04-22,0
CUST_005725,38.0,13583.51,,self-employed,3491.62,24,6.4,0.257,Unknown,2023-08-17,0
CUST_005726,26.0,24791.68,596.0,PART-TIME,17910.19,72,11.38,0.722,florida,2024-01-02,0
CUST_005727,18.0,34971.58,752.0,PART-TIME,5631.86,96,14.75,5.961,IL,2023-05-28,0
CUST_005728,41.0,8106.42,711.0,N/A,16022.1,36,7.33,1.976,PA,2023-10-12,0
CUST_005729,47.0,59783.79,693.0,Employed,16455.31,96,6.02,0.275,IL,2021-06-23,0
CUST_005730,44.0,71887.87,593.0,Unknown,17690.73,12,8.06,0.246,new york,2020-06-01,0
CUST_005731,,23776.97,559.0,unemployed,16872.04,60,8.84,0.71,IL,2021-01-28,1
CUST_005732,45.0,100190.49,750.0,,9536.81,48,2.76,0.095,CA,2021-08-17,1
CUST_005733,60.0,,,EMPLOYED,4720.65,36,5.25,,Unknown,2024-09-25,0
CUST_005734,42.0,55215.98,610.0,Employed,14618.76,72,3.68,0.265,ZZ,2023-03-01,0
CUST_005735,36.0,34591.28,674.0,Employed,13670.45,60,4.81,0.395,TEXAS,2024-04-03,0
CUST_005736,40.0,80547.7,850.0,Part-time,6437.02,36,13.15,0.08,IL,2023-07-21,0
CUST_005737,53.0,11024.47,721.0,part-time,1050.79,24,1.18,0.095,TX,2020-03-02,0
CUST_005738,66.0,38556.63,583.0,Self-Employed,4602.59,36,9.69,0.119,NY,2021-07-26,1
CUST_005739,35.0,18482.81,648.0, Employed ,16004.92,72,7.31,0.866,N/A,2024-01-23,0
CUST_005740,46.0,21370.49,626.0,,15341.01,96,9.28,0.718,NY,2024-11-17,0
CUST_005741,50.0,52051.87,682.0,Unemployed,2869.08,24,4.76,0.055,IL,2020-03-25,1
CUST_005742,30.0,19082.43,749.0,part-time,18630.74,48,-5.0,0.976,CA ,2024-10-06,0
CUST_005743,45.0,10675.89,588.0,unemployed,10986.12,12,12.42,1.029,TEXAS,2024-11-18,0
CUST_005744,23.0,,669.0,self-employed,21207.28,72,7.05,,IL,2020-11-15,0
CUST_005745,18.0,22392.06,747.0,retired,43786.05,84,13.01,1.955, TX,2024-02-10,0
CUST_005746,50.0,,,self-employed,7379.22,72,0.1,,99,2023-06-19,0
CUST_005747,39.0,94417.81,,Employed,8532.98,12,10.23,0.09,Unknown,2023-07-11,0
CUST_005748,48.0,22435.13,613.0,part-time,22590.56,24,8.63,1.007,99,2022-05-20,0
CUST_005749,44.0,,648.0,Part-time,59579.67,48,3.9,,,2023-08-15,0
CUST_005750,30.0,17458.9,428.0,PART-TIME,13315.42,36,11.43,0.763,FL,2020-01-17,1
CUST_005751,44.0,25721.39,579.0,Employed,3709.41,84,6.1,0.144, TX,2022-01-15,0
CUST_005752,26.0,15418.74,438.0,part-time,54668.93,36,9.24,2.0,ZZ,2022-05-01,0
CUST_005753,65.0,18650.02,543.0,Unknown,12689.16,48,5.34,0.68,CA,2024-05-01,0
CUST_005754,,25389.24,663.0,,12349.65,24,6.87,0.486,ZZ,2023-08-21,0
CUST_005755,42.0,79004.48,691.0,Student,15522.25,24,10.76,0.196,GA,2020-12-17,0
CUST_005756,29.0,190572.48,610.0,Student,5820.54,12,16.03,0.031,new york,2021-02-18,0
CUST_005757,53.0,,438.0,Student,30713.85,72,5.63,,NY,2023-03-23,1
CUST_005758,40.0,30266.53,591.0,,20491.09,12,12.5,0.677,ZZ,2024-05-12,0
CUST_005759,37.0,11749.07,524.0,,61964.28,48,12.79,2.0,new york,2021-10-13,1
CUST_005760,57.0,63651.61,624.0,Part-time,4560.31,36,10.54,0.072,CA,2024-07-11,0
CUST_005761,45.0,16016.99,659.0,retired,19306.18,60,10.96,1.205,OH,2022-03-20,0
CUST_005762,200.0,27024.06,488.0,,14539.63,24,6.24,0.538,TX,2020-12-13,0
CUST_005763,30.0,132286.24,611.0,,45029.07,84,5.4,0.34,N/A,2023-09-28,0
CUST_005764,23.0,141990.94,429.0,unemployed,616.75,48,6.99,0.004,CA,2021-03-01,1
CUST_005765,46.0,41881.41,630.0,Retired,28609.17,60,9.35,0.683,florida,2020-02-16,0
CUST_005766,40.0,96906.92,630.0,,19513.37,96,7.54,0.201,CA ,2022-10-24,0
CUST_005767,54.0,94207.33,499.0,Unknown,18706.88,84,6.11,0.199,MI,2022-04-15,0
CUST_005768,43.0,61446.45,505.0,,41640.33,48,6.25,0.678,IL,2024-03-15,0
CUST_005769,48.0,29228.09,826.0,,17822.12,36,7.53,0.61,FL,2024-08-20,1
CUST_005770,20.0,23281.53,684.0,retired,25170.18,60,11.25,1.081,FL,2024-08-30,0
CUST_005771,73.0,37630.73,580.0,student,20752.64,96,5.05,0.551, TX,2020-06-26,0
CUST_005772,42.0,13009.3,616.0,Student,1440.77,24,10.31,0.111,ZZ,2020-05-16,0
CUST_005773,55.0,24791.87,530.0,retired,2394.37,48,10.18,0.097,,2022-07-17,0
CUST_005774,32.0,58610.01,672.0,Self-Employed,8264.82,84,6.83,0.141,IL,2021-07-17,0
CUST_005775,49.0,21938.89,638.0,N/A,22521.83,48,9.45,1.027,ZZ,2022-02-02,0
CUST_005776,25.0,124951.77,722.0,Student,536.11,96,12.3,0.004,florida,2023-04-11,0
CUST_005777,51.0,44221.36,752.0,student,29620.49,12,7.46,0.67,ZZ,2020-01-03,0
CUST_005778,39.0,67925.22,784.0,PART-TIME,4538.26,36,6.03,0.067,TX,2023-10-11,0
CUST_005779,45.0,30625.33,735.0,PART-TIME,16397.79,48,5.42,0.535,TX,2021-12-18,0
CUST_005780,55.0,60200.78,628.0,Employed,4491.81,150,5.8,0.075,Unknown,2024-03-17,0
CUST_005781,26.0,,514.0, Employed ,3870.92,60,11.03,, TX,2021-01-22,0
CUST_005782,34.0,50946.15,620.0,Student,8135.06,12,8.32,0.16,new york,2020-02-26,1
CUST_005783,51.0,54916.2,645.0,self-employed,50895.35,72,3.37,0.927,,2023-09-02,1
CUST_005784,76.0,101369.92,689.0,N/A,5432.11,60,12.52,0.054,new york,2022-01-10,0
CUST_005785,42.0,7291.66,,Employed ,994.79,84,7.92,0.136,TX,2024-08-01,1
CUST_005786,53.0,21221.57,529.0,Retired,42782.87,72,10.04,2.0,N/A,2022-05-16,1
CUST_005787,43.0,8742.55,675.0,retired,11558.22,72,10.42,1.322,new york,2024-06-21,0
CUST_005788,74.0,18552.39,850.0,self-employed,19407.35,72,5.83,1.046,OH,2024-08-11,0
CUST_005789,18.0,33332.89,792.0,Retired,43392.29,84,4.56,1.302,OH,2022-02-03,0
CUST_005790,46.0,58222.85,769.0,Employed ,28183.04,60,5.41,0.484,N/A,2023-02-20,0
CUST_005791,20.0,219131.55,613.0,Self-Employed,31842.28,96,7.88,0.145,california,2024-01-01,1
CUST_005792,18.0,106977.32,574.0,Employed,13082.13,12,9.9,0.122,99,2020-10-24,0
CUST_005793,49.0,,726.0, Employed ,23252.91,48,14.46,,TX,2023-11-22,0
CUST_005794,47.0,64641.53,776.0,unemployed,66355.47,72,11.37,1.026,NY,2020-12-15,0
CUST_005795,40.0,96774.01,623.0,,44107.18,36,2.21,0.456,IL,2021-05-28,0
CUST_005796,43.0,33527.61,591.0,Self-Employed,18957.04,84,8.01,0.565,TX,2024-10-10,0
CUST_005797,85.0,34519.21,596.0,PART-TIME,1784.77,96,1.22,0.052,california,2022-11-04,0
CUST_005798,41.0,30222.45,671.0,self-employed,77944.12,36,11.57,2.0,CA ,2024-01-22,0
CUST_005799,52.0,,,,5110.41,72,7.86,,new york,2021-09-16,0
CUST_005800,35.0,,651.0,Self-Employed,8949.43,96,8.61,,FL,2023-03-08,0
CUST_005801,49.0,40686.36,774.0,self-employed,3024.66,60,7.74,0.074,new york,2023-10-29,0
CUST_005802,41.0,145779.46,736.0,,3645.15,84,8.74,0.025,FL,2024-01-04,0
CUST_005803,38.0,,632.0,retired,31770.98,60,6.31,,FL,2020-03-24,0
CUST_005804,72.0,9941.4,649.0,Self-Employed,2745.46,84,8.81,0.276,new york,2020-11-18,0
CUST_005805,62.0,8614.01,751.0, Employed ,4199.0,36,5.46,0.487,,2020-05-14,0
CUST_005806,47.0,50710.86,702.0,unemployed,3762.55,24,9.43,0.074, TX,2023-07-04,0
CUST_005807,18.0,33485.15,814.0,self-employed,9246.63,72,9.37,0.276,,2022-08-04,0
CUST_005808,39.0,8955.36,717.0,PART-TIME,23728.3,96,10.03,2.0,florida,2020-02-10,1
CUST_005809,85.0,7942.29,675.0,Employed,20647.33,24,8.18,2.0,99,2021-01-01,0
CUST_005810,41.0,29751.23,600.0,unemployed,25797.55,60,11.83,0.867,TX,2024-07-16,1
CUST_005811,61.0,44601.65,493.0,part-time,25951.89,72,14.32,0.582,TEXAS,2021-03-19,0
CUST_005812,66.0,45940.66,756.0,part-time,60.1,72,3.59,0.001,ZZ,2022-02-25,1
CUST_005813,,,757.0,Employed,23074.46,36,4.45,,99,2021-12-02,0
CUST_005814,32.0,,, Employed ,23076.53,72,7.95,,new york,2022-07-14,0
CUST_005815,18.0,24291.94,528.0,employed,1282.49,12,7.05,0.053,NY,2020-01-16,1
CUST_005816,55.0,53876.69,688.0,Student,11141.62,72,10.02,0.207,PA,2021-02-05,0
CUST_005817,32.0,10684.11,,Student,1638.24,48,10.02,0.153,NY,2024-04-15,0
CUST_005818,,36883.86,639.0,PART-TIME,4234.93,12,9.46,0.115,FL,2022-11-17,0
CUST_005819,26.0,82077.14,493.0,Self-Employed,13457.12,72,3.19,0.164,IL,2024-07-10,0
CUST_005820,41.0,27411.24,582.0,part-time,241.7,72,9.13,0.009,NY,2020-05-01,0
CUST_005821,45.0,41286.53,639.0,self-employed,1996.41,84,14.43,0.048,TEXAS,2023-06-10,0
CUST_005822,49.0,50642.6,689.0,PART-TIME,1774.9,72,10.15,0.035, TX,2024-03-07,0
CUST_005823,28.0,21452.12,,Unknown,2660.21,72,8.29,0.124, TX,2022-06-26,0
CUST_005824,62.0,33481.3,809.0,Retired,1021.29,96,10.48,0.031,CA ,2023-10-23,0
CUST_005825,,,638.0,Self-Employed,18938.97,72,5.73,,TEXAS,2022-05-25,0
CUST_005826,19.0,53576.29,602.0,unemployed,3934.82,72,9.84,0.073,CA ,2021-02-11,0
CUST_005827,43.0,41369.22,684.0,Self-Employed,39697.62,96,8.43,0.96,TX,2021-04-15,0
CUST_005828,45.0,92313.64,680.0,retired,43221.76,24,4.84,0.468,,2023-01-18,0
CUST_005829,47.0,73297.38,538.0,retired,23490.47,24,9.29,0.32,CA,2021-12-09,1
CUST_005830,65.0,93449.59,528.0,Part-time,1343.23,96,8.64,0.014,CA ,2020-03-17,0
CUST_005831,41.0,97042.82,850.0, Employed ,44439.23,24,11.08,0.458, TX,2020-07-12,0
CUST_005832,43.0,20349.52,677.0,self-employed,10849.22,84,8.93,0.533,N/A,2023-11-01,0
CUST_005833,28.0,53297.16,729.0,Student,3996.22,60,9.16,0.075,N/A,2024-09-11,0
CUST_005834,57.0,62292.51,706.0,,30171.83,60,8.98,0.484,PA,2023-07-30,1
CUST_005835,47.0,22050.43,,retired,8514.17,72,8.93,0.386,99,2022-08-10,0
CUST_005836,38.0,97397.47,776.0,Unknown,14107.34,12,12.15,0.145,N/A,2021-05-10,0
CUST_005837,18.0,33289.85,850.0,Unknown,27176.75,96,10.79,0.816,TEXAS,2021-02-11,0
CUST_005838,,60579.54,705.0,Unemployed,2132.12,12,5.5,0.035,TEXAS,2021-08-02,1
CUST_005839,26.0,87794.04,662.0,Unknown,3715.84,84,8.1,0.042,NY,2024-11-25,0
CUST_005840,36.0,51139.13,751.0,N/A,69193.38,12,3.99,1.353,ZZ,2020-05-06,0
CUST_005841,50.0,154998.96,627.0,PART-TIME,25003.45,24,13.27,0.161,N/A,2022-01-27,0
CUST_005842,27.0,251355.54,529.0,retired,5256.55,96,6.27,0.021,99,2022-12-23,0
CUST_005843,22.0,36842.06,715.0,unemployed,17056.29,84,6.07,0.463,,2022-02-26,0
CUST_005844,18.0,78107.91,559.0,PART-TIME,4164.8,96,14.34,0.053,ZZ,2023-07-12,0
CUST_005845,,241547.82,571.0,Employed ,40118.28,84,6.59,0.166,TEXAS,2020-04-12,0
CUST_005846,36.0,22157.21,523.0,part-time,11906.45,48,5.46,0.537,GA,2021-07-28,0
CUST_005847,85.0,,398.0,Unemployed,32887.92,84,10.61,,NC,2024-08-15,0
CUST_005848,30.0,78505.87,517.0, Employed ,71451.07,48,8.47,0.91,florida,2021-09-25,0
CUST_005849,31.0,26662.97,660.0,self-employed,79135.08,96,5.64,2.0,CA,2021-03-20,0
CUST_005850,36.0,,770.0,,2961.1,36,9.58,,ZZ,2024-03-01,0
CUST_005851,48.0,20536.08,596.0,self-employed,57938.01,36,10.51,2.0,99,2022-12-01,0
CUST_005852,37.0,10422.53,,Unknown,6302.14,72,11.26,0.605,california,2023-10-12,1
CUST_005853,54.0,141351.38,,Retired,8913.94,72,9.31,0.063,IL,2020-05-10,0
CUST_005854,30.0,116200.56,642.0,N/A,1301.28,24,11.34,0.011,MI,2023-04-23,1
CUST_005855,24.0,30217.1,644.0,employed,20746.44,36,11.21,0.687,Unknown,2021-03-20,0
CUST_005856,18.0,32350.26,756.0,Employed ,20663.08,84,7.02,0.639,TX,2021-04-13,0
CUST_005857,18.0,42463.04,619.0,part-time,30015.17,84,13.96,0.707,TEXAS,2021-06-04,0
CUST_005858,37.0,138412.75,601.0,N/A,58471.99,48,10.58,0.422,GA,2022-03-21,0
CUST_005859,40.0,15548.76,651.0,EMPLOYED,11178.15,60,12.96,0.719,TX,2024-09-02,0
CUST_005860,35.0,31805.87,715.0,Unknown,10465.87,24,8.06,0.329,OH,2024-06-09,0
CUST_005861,63.0,98544.71,850.0,PART-TIME,20383.92,60,11.21,0.207,GA,2020-05-24,0
CUST_005862,63.0,27785.24,824.0,unemployed,22016.92,36,9.37,0.792,MI,2020-11-24,1
CUST_005863,39.0,,674.0,Part-time,11784.48,60,11.6,,IL,2022-07-04,0
CUST_005864,,41484.0,598.0,,50347.35,12,7.16,1.214,NC,2021-04-15,0
CUST_005865,36.0,8722.29,641.0,Part-time,1071.67,96,6.72,0.123,california,2023-04-16,0
CUST_005866,36.0,48883.9,582.0,EMPLOYED,28244.69,24,12.44,0.578,N/A,2022-07-02,0
CUST_005867,35.0,29678.83,671.0,Student,4662.44,24,9.28,0.157,Unknown,2023-10-29,0
CUST_005868,34.0,60401.42,682.0,Unknown,13676.99,72,11.64,0.226, TX,2021-04-09,0
CUST_005869,35.0,20835.8,711.0, Employed ,38142.45,36,3.98,1.831,TX,2023-11-24,0
CUST_005870,39.0,52159.81,453.0,N/A,7997.79,48,5.92,0.153,CA,2020-01-13,0
CUST_005871,35.0,42985.69,562.0,part-time,45988.74,60,6.83,1.07,ZZ,2020-07-31,0
CUST_005872,48.0,14119.41,795.0,Employed ,11981.61,96,12.65,0.849,new york,2021-03-21,0
CUST_005873,50.0,17060.57,539.0, Employed ,24263.81,60,12.53,1.422,CA,2020-04-09,0
CUST_005874,31.0,97106.36,573.0,retired,25651.73,72,8.78,0.264,,2021-01-18,1
CUST_005875,64.0,78136.95,,part-time,6044.1,60,10.04,0.077,TEXAS,2020-11-12,0
CUST_005876,30.0,,792.0,PART-TIME,46183.65,60,9.04,,N/A,2022-03-18,0
CUST_005877,20.0,25633.78,716.0,part-time,2661.74,36,5.31,0.104,NY,2021-07-19,0
CUST_005878,,46746.82,622.0,Student,17835.43,60,8.69,0.382,florida,2020-07-26,0
CUST_005879,32.0,55620.98,603.0,retired,52903.87,72,5.61,0.951,99,2024-02-26,0
CUST_005880,49.0,45244.51,581.0,PART-TIME,629.68,72,7.28,0.014,Unknown,2024-01-15,0
CUST_005881,18.0,49180.57,524.0,N/A,15153.76,96,7.78,0.308,CA,2020-11-09,0
CUST_005882,65.0,27232.24,568.0, Employed ,5658.88,12,13.78,0.208,GA,2021-06-14,0
CUST_005883,55.0,41740.37,826.0,Retired,4275.17,72,9.0,0.102,N/A,2022-07-13,0
CUST_005884,22.0,16588.38,798.0,Self-Employed,5325.37,72,7.2,0.321,new york,2024-04-18,0
CUST_005885,22.0,27074.44,615.0,unemployed,46596.48,60,10.46,1.721,99,2023-11-13,0
CUST_005886,70.0,6851.51,600.0,Unemployed,11085.66,12,6.39,1.618,GA,2024-12-10,0
CUST_005887,33.0,15590.34,764.0,Employed,5381.02,60,17.0,0.345,,2022-06-07,0
CUST_005888,32.0,17961.46,589.0,,52499.24,48,9.88,2.0,FL,2023-01-07,1
CUST_005889,18.0,18691.22,716.0,retired,7760.87,72,0.59,0.415,new york,2021-07-22,0
CUST_005890,39.0,65071.24,539.0,N/A,25708.47,84,5.93,0.395,Unknown,2020-04-21,0
CUST_005891,41.0,10322.14,666.0,EMPLOYED,15408.02,84,14.26,1.493,99,2021-06-05,0
CUST_005892,55.0,21784.46,602.0,EMPLOYED,22736.61,60,8.97,1.044,new york,2023-05-31,0
CUST_005893,24.0,60802.9,695.0,Employed,4034.4,24,6.99,0.066,OH,2023-04-07,0
CUST_005894,22.0,12583.33,779.0,Retired,22696.86,72,9.8,1.804,,2024-04-08,0
CUST_005895,51.0,,,PART-TIME,47251.26,60,3.41,,,2021-04-13,1
CUST_005896,60.0,41893.63,543.0,,2127.33,96,5.39,0.051,NY,2020-07-27,0
CUST_005897,21.0,,620.0,employed,7906.25,48,4.0,,florida,2021-07-04,0
CUST_005898,61.0,,783.0,PART-TIME,71947.5,84,7.32,,IL,2020-04-01,0
CUST_005899,45.0,19772.26,663.0,self-employed,5102.92,60,13.65,0.258,NC,2024-06-07,0
CUST_005900,61.0,32399.9,642.0,unemployed,1228.08,96,10.41,0.038,99,2023-01-25,0
CUST_005901,43.0,69521.96,, Employed ,1132.65,72,10.03,0.016,Unknown,2023-10-28,0
CUST_005902,18.0,67869.75,701.0,N/A,6439.93,72,6.39,0.095,MI,2020-01-13,0
CUST_005903,42.0,49900.37,850.0,Unemployed,13658.92,48,11.0,0.274,Unknown,2023-04-29,0
CUST_005904,60.0,,540.0,,6262.12,84,6.02,,GA,2024-02-18,0
CUST_005905,31.0,19622.52,649.0,Self-Employed,6595.18,12,7.85,0.336,OH,2020-09-07,0
CUST_005906,39.0,84192.85,511.0,PART-TIME,35607.56,36,10.91,0.423,N/A,2021-01-24,0
CUST_005907,42.0,27362.81,540.0,Employed,29129.2,36,8.24,1.065,99,2020-12-13,1
CUST_005908,18.0,10586.81,781.0,Student,7445.82,12,11.43,0.703,florida,2023-12-18,0
CUST_005909,,16836.33,559.0,,8458.97,72,7.86,0.502,CA,2021-07-08,0
CUST_005910,31.0,20683.97,806.0,Unemployed,69914.35,84,12.85,2.0,FL,2020-04-26,0
CUST_005911,52.0,27612.8,539.0, Employed ,59977.02,60,9.84,2.0,california,2021-12-12,0
CUST_005912,43.0,34259.46,640.0,Unemployed,72311.98,96,5.68,2.0,MI,2024-05-07,0
CUST_005913,63.0,12154.71,530.0, Employed ,56003.26,84,6.76,2.0,MI,2021-06-05,0
CUST_005914,51.0,24644.55,715.0,Employed,19781.91,24,7.79,0.803,TX,2020-10-05,0
CUST_005915,41.0,27283.34,670.0,Retired,7372.81,24,11.56,0.27,new york,2021-04-24,0
CUST_005916,31.0,30901.47,775.0,Self-Employed,69798.04,48,14.38,2.0, TX,2024-04-10,0
CUST_005917,56.0,19486.42,734.0,PART-TIME,27159.45,60,3.74,1.394,florida,2021-11-04,0
CUST_005918,18.0,262466.62,662.0,Part-time,24843.61,72,7.26,0.095,MI,2021-05-30,1
CUST_005919,54.0,27313.8,661.0,,31952.09,48,12.42,1.17,TEXAS,2021-01-14,0
CUST_005920,28.0,22556.43,523.0,Employed ,18249.37,60,8.32,0.809,florida,2023-12-08,1
CUST_005921,,15087.18,688.0,,17505.85,60,8.0,1.16,99,2022-06-17,0
CUST_005922,47.0,66843.28,640.0,unemployed,8967.4,60,10.34,0.134,N/A,2023-12-30,0
CUST_005923,54.0,8233.68,715.0,unemployed,3267.74,24,4.19,0.397,99,2021-03-23,0
CUST_005924,46.0,,724.0,unemployed,11543.8,48,10.44,,Unknown,2021-02-13,0
CUST_005925,18.0,35354.04,585.0,Unemployed,14570.3,12,9.48,0.412,NC,2024-11-03,0
CUST_005926,32.0,,577.0,N/A,42043.59,12,9.13,,TX,2022-10-10,0
CUST_005927,55.0,33823.02,657.0, Employed ,10269.93,36,11.96,0.304,GA,2020-05-21,0
CUST_005928,47.0,184137.36,623.0,Retired,42914.84,96,8.28,0.233,FL,2024-11-16,0
CUST_005929,62.0,23961.16,503.0,Part-time,7640.38,24,8.63,0.319,PA,2022-02-08,0
CUST_005930,51.0,,,Student,57891.43,12,9.08,,,2024-01-05,0
CUST_005931,,35159.28,757.0,Self-Employed,794.27,84,1.95,0.023,TX,2022-12-04,0
CUST_005932,33.0,37550.78,694.0,unemployed,14902.81,12,11.85,0.397,,2020-02-19,1
CUST_005933,46.0,32903.19,647.0,EMPLOYED,7760.11,48,10.4,0.236,TX,2023-07-07,0
CUST_005934,18.0,,775.0,Student,6974.51,36,10.23,,TX,2023-03-06,0
CUST_005935,70.0,12772.8,643.0,part-time,1654.43,84,9.59,0.13,IL,2022-06-24,0
CUST_005936,51.0,62998.43,720.0,part-time,22869.38,48,12.85,0.363,OH,2024-10-29,0
CUST_005937,63.0,79484.62,646.0,Employed ,9969.67,84,9.18,0.125,ZZ,2021-09-27,0
CUST_005938,21.0,,656.0,Employed ,59539.42,24,7.81,,NY,2021-01-26,0
CUST_005939,63.0,35054.53,850.0,employed,24925.34,48,2.95,0.711,PA,2024-06-04,0
CUST_005940,78.0,126009.16,580.0,EMPLOYED,11699.89,60,4.44,0.093,california,2023-08-31,0
CUST_005941,25.0,19878.44,705.0, Employed ,19739.51,96,7.52,0.993,Unknown,2020-04-27,0
CUST_005942,56.0,42803.34,,,1365.6,72,8.82,0.032,FL,2021-09-10,0
CUST_005943,45.0,39318.02,764.0,employed,17789.97,48,6.61,0.452,,2022-02-25,0
CUST_005944,21.0,131062.59,,,21941.25,24,7.76,0.167,Unknown,2024-04-06,0
CUST_005945,52.0,,850.0,Unemployed,2244.67,84,5.61,,ZZ,2021-05-05,0
CUST_005946,57.0,68663.09,613.0,retired,22941.14,36,11.52,0.334,NY,2021-09-02,0
CUST_005947,35.0,617869.32,605.0,self-employed,12849.36,48,7.59,0.021,MI,2020-06-01,0
CUST_005948,62.0,,734.0,Unemployed,13063.81,12,12.27,,ZZ,2023-01-12,0
CUST_005949,19.0,1020.08,773.0,EMPLOYED,25716.5,84,7.66,2.0,CA ,2022-12-12,0
CUST_005950,22.0,24123.67,525.0,Self-Employed,11949.72,24,9.66,0.495,CA ,2024-04-09,1
CUST_005951,47.0,25315.79,572.0, Employed ,5340.53,96,10.0,0.211,TX,2020-05-22,0
CUST_005952,45.0,125521.23,,,7084.53,12,9.01,0.056,florida,2021-12-08,0
